concept	physiological	stability	love	esteem	spiritual growth
Dandy	0.0	0.27791701475912	0.0	0.0	0.0
Place	0.0	0.0	0.0	0.32771453590192645	0.0
shave	0.0	0.0	0.15407885791978246	0.13108581436077058	0.0
drug	0.0	0.27791701475912	0.0	0.0	0.0
randi	0.0	0.0	0.0	0.0	0.3601366742596811
toaster	0.33880697050938335	0.0	0.0	0.0	0.0
toothbrush	0.0	0.27791701475912	0.0	0.0	0.0
stout	0.33880697050938335	0.0	0.0	0.0	0.0
slim	0.0	0.27791701475912	0.0	0.0	0.0
memory	0.0	0.055583402951824006	0.10271923861318831	0.0	0.14405466970387243
forty	0.0	0.0	0.0	0.32771453590192645	0.0
pact	0.0	0.0	0.0	0.0	0.3601366742596811
ostrich	0.33880697050938335	0.0	0.0	0.0	0.0
r	0.0	0.0	0.0	0.0	0.3601366742596811
take	0.03201325705600473	0.07987378770636126	0.06976011283769679	0.05031837362273674	0.06947518519182824
responsibility	0.0	0.09263900491970667	0.08559936551099026	0.0	0.12004555808656037
tight	0.0	0.27791701475912	0.0	0.0	0.0
staple	0.0	0.18527800983941334	0.0	0.0	0.12004555808656037
studio	0.0	0.0	0.17119873102198052	0.10923817863397549	0.0
scenic	0.0	0.0	0.0	0.0	0.3601366742596811
4th	0.0	0.0	0.0	0.32771453590192645	0.0
routine	0.0	0.0	0.0	0.0	0.3601366742596811
collect	0.0	0.11910729203962286	0.07337088472370594	0.0	0.10289619264562316
intruder	0.0	0.27791701475912	0.0	0.0	0.0
astonished	0.0	0.0	0.0	0.0	0.3601366742596811
bath	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
ho	0.0	0.27791701475912	0.0	0.0	0.0
sip	0.22587131367292226	0.0	0.08559936551099026	0.0	0.0
memorial	0.0	0.0	0.25679809653297075	0.0	0.0
write	0.011682998983082185	0.02875003600956414	0.026565320330996976	0.06780300742798478	0.19869609614327233
capture	0.0	0.0	0.0	0.32771453590192645	0.0
totally	0.0	0.0	0.0	0.32771453590192645	0.0
offer	0.06557554267923549	0.09861571491452646	0.08283809565579703	0.04228574656799051	0.0
instead	0.06352630697050939	0.043424533556112505	0.07222446464989803	0.06144647548161121	0.0675256264236902
City	0.0	0.0	0.25679809653297075	0.0	0.0
somehow	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
book	0.0	0.0631629578998	0.035017922254496014	0.06703251870721223	0.1555135638848623
pack	0.10164209115281501	0.055583402951824006	0.051359619306594155	0.032771453590192644	0.07202733485193621
attendant	0.0	0.0	0.25679809653297075	0.0	0.0
stove	0.16940348525469168	0.06947925368978	0.06419952413324269	0.0	0.0
incident	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
filter	0.0	0.27791701475912	0.0	0.0	0.0
plane	0.028233914209115283	0.046319502459853334	0.04279968275549513	0.0	0.21007972665148064
lover	0.0	0.0	0.25679809653297075	0.0	0.0
honeymoon	0.0	0.18527800983941334	0.08559936551099026	0.0	0.0
accompany	0.0	0.0	0.25679809653297075	0.0	0.0
painting	0.0	0.0	0.0	0.0	0.3601366742596811
what	0.0	0.0	0.0	0.0	0.3601366742596811
fox	0.33880697050938335	0.0	0.0	0.0	0.0
pond	0.0	0.0	0.0	0.0	0.3601366742596811
speak	0.0	0.05053036631984	0.023345281502997344	0.11916892214615507	0.13095879063988403
shift	0.0	0.27791701475912	0.0	0.0	0.0
reggie	0.0	0.0	0.0	0.32771453590192645	0.0
design	0.0	0.055583402951824006	0.051359619306594155	0.06554290718038529	0.14405466970387243
laptop	0.0	0.27791701475912	0.0	0.0	0.0
brewery	0.33880697050938335	0.0	0.0	0.0	0.0
Smith	0.16940348525469168	0.0	0.12839904826648538	0.0	0.0
reluctantly	0.0	0.27791701475912	0.0	0.0	0.0
casserole	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
branch	0.0	0.27791701475912	0.0	0.0	0.0
invent	0.0	0.0	0.0	0.32771453590192645	0.0
faster	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
paint	0.0	0.02526518315992	0.07003584450899203	0.029792230536538768	0.19643818595982604
stroll	0.0	0.27791701475912	0.0	0.0	0.0
illness	0.0	0.27791701475912	0.0	0.0	0.0
outdoor	0.0	0.0	0.25679809653297075	0.0	0.0
control	0.0	0.27791701475912	0.0	0.0	0.0
pressure	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
propose	0.0	0.0	0.25679809653297075	0.0	0.0
dinner	0.1416829149402876	0.030318219791904	0.10271923861318831	0.011916892214615508	0.013095879063988403
flag	0.0	0.0	0.25679809653297075	0.0	0.0
discipline	0.0	0.27791701475912	0.0	0.0	0.0
Twister	0.0	0.0	0.25679809653297075	0.0	0.0
pointer	0.0	0.0	0.0	0.32771453590192645	0.0
beatable	0.0	0.0	0.0	0.32771453590192645	0.0
lie	0.0	0.11116680590364801	0.10271923861318831	0.0	0.07202733485193621
resolve	0.0	0.27791701475912	0.0	0.0	0.0
handle	0.0	0.27791701475912	0.0	0.0	0.0
here	0.0	0.0	0.0	0.32771453590192645	0.0
improvement	0.0	0.0	0.0	0.32771453590192645	0.0
violin	0.0	0.0	0.0	0.32771453590192645	0.0
rapper	0.0	0.0	0.0	0.0	0.3601366742596811
hot	0.17676885417880872	0.07250009080672697	0.044660538527473176	0.0	0.015658116272160048
freak	0.0	0.19851215339937145	0.03668544236185297	0.04681636227170378	0.0
flooding	0.0	0.27791701475912	0.0	0.0	0.0
cleanser	0.0	0.27791701475912	0.0	0.0	0.0
wing	0.33880697050938335	0.0	0.0	0.0	0.0
escape	0.0	0.27791701475912	0.0	0.0	0.0
task	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
inside	0.036300746840291075	0.1786609380594343	0.018342721180926485	0.011704090567925944	0.05144809632281158
allergic	0.0	0.27791701475912	0.0	0.0	0.0
else	0.08470174262734584	0.03473962684489	0.06419952413324269	0.08192863397548161	0.04501708428246014
cop	0.0	0.21615767814598225	0.0	0.03641272621132516	0.040015186028853456
awoke	0.33880697050938335	0.0	0.0	0.0	0.0
angrily	0.0	0.0	0.0	0.32771453590192645	0.0
email	0.0	0.27791701475912	0.0	0.0	0.0
sickness	0.0	0.20843776106934	0.0	0.08192863397548161	0.0
datum	0.0	0.0	0.0	0.32771453590192645	0.0
path	0.0	0.27791701475912	0.0	0.0	0.0
bump	0.0	0.18527800983941334	0.0	0.10923817863397549	0.0
favorite	0.07325556119121802	0.05257889468415784	0.055523912763885575	0.01771429923794197	0.11680108354368035
pierce	0.0	0.0	0.0	0.0	0.3601366742596811
sully	0.33880697050938335	0.0	0.0	0.0	0.0
across	0.0	0.11910729203962286	0.03668544236185297	0.04681636227170378	0.10289619264562316
amanda	0.0	0.0	0.25679809653297075	0.0	0.0
adopt	0.0	0.0	0.2311182868796737	0.032771453590192644	0.0
completely	0.0	0.18527800983941334	0.08559936551099026	0.0	0.0
plate	0.1411695710455764	0.023159751229926667	0.04279968275549513	0.10923817863397549	0.0
another	0.04235087131367292	0.08105912930474334	0.08559936551099026	0.054619089316987744	0.03001138952164009
french	0.16940348525469168	0.0	0.06419952413324269	0.08192863397548161	0.0
camel	0.0	0.0	0.06419952413324269	0.0	0.2701025056947608
forward	0.056467828418230566	0.0	0.04279968275549513	0.10923817863397549	0.12004555808656037
ruin	0.056467828418230566	0.13895850737956	0.0	0.10923817863397549	0.0
randy	0.33880697050938335	0.0	0.0	0.0	0.0
eaten	0.33880697050938335	0.0	0.0	0.0	0.0
Tooth	0.0	0.27791701475912	0.0	0.0	0.0
shoo	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
arrive	0.05420911528150134	0.0889334447229184	0.07190346702923181	0.026217162872154115	0.05762186788154897
swelter	0.0	0.27791701475912	0.0	0.0	0.0
pretend	0.0	0.09263900491970667	0.04279968275549513	0.054619089316987744	0.12004555808656037
Africa	0.0	0.0	0.0	0.0	0.3601366742596811
commuter	0.0	0.27791701475912	0.0	0.0	0.0
sundown	0.0	0.0	0.0	0.0	0.3601366742596811
cooking	0.16940348525469168	0.0	0.025679809653297078	0.06554290718038529	0.07202733485193621
brian	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
uncaring	0.0	0.0	0.0	0.0	0.3601366742596811
tie	0.0	0.18527800983941334	0.04279968275549513	0.054619089316987744	0.0
obtain	0.0	0.27791701475912	0.0	0.0	0.0
return	0.0	0.05293657423983238	0.12228480787284322	0.031210908181135852	0.08574682720468597
appendix	0.0	0.27791701475912	0.0	0.0	0.0
crime	0.0	0.18527800983941334	0.0	0.0	0.12004555808656037
matthia	0.0	0.0	0.0	0.32771453590192645	0.0
load	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
zoo	0.0	0.0	0.1100563270855589	0.0	0.20579238529124633
lid	0.33880697050938335	0.0	0.0	0.0	0.0
ditch	0.0	0.27791701475912	0.0	0.0	0.0
ace	0.0	0.06947925368978	0.0	0.16385726795096323	0.09003416856492027
slowly	0.04840099578705477	0.1786609380594343	0.018342721180926485	0.02340818113585189	0.02572404816140579
posture	0.0	0.27791701475912	0.0	0.0	0.0
find	0.03272567328783817	0.10106073263968	0.06565860422718002	0.03724028817067346	0.06138693311244564
mechanic	0.0	0.27791701475912	0.0	0.0	0.0
breathe	0.0	0.27791701475912	0.0	0.0	0.0
intend	0.0	0.0	0.25679809653297075	0.0	0.0
dumb	0.0	0.0	0.0	0.32771453590192645	0.0
deserve	0.0	0.0	0.0	0.32771453590192645	0.0
jacket	0.0	0.27791701475912	0.0	0.0	0.0
model	0.0	0.06947925368978	0.12839904826648538	0.08192863397548161	0.0
grace	0.0	0.0	0.0	0.32771453590192645	0.0
dollar	0.028233914209115283	0.09263900491970667	0.04279968275549513	0.054619089316987744	0.09003416856492027
donkey	0.0	0.0	0.25679809653297075	0.0	0.0
younger	0.0	0.0	0.25679809653297075	0.0	0.0
ambitious	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
candy	0.24640506946136972	0.02526518315992	0.04669056300599469	0.0	0.0
val	0.0	0.0	0.25679809653297075	0.0	0.0
exceed	0.0	0.0	0.0	0.32771453590192645	0.0
word	0.0	0.0	0.06419952413324269	0.24578590192644484	0.0
spare	0.0	0.22233361180729602	0.0	0.0	0.07202733485193621
opponent	0.0	0.0	0.0	0.32771453590192645	0.0
rollerblade	0.0	0.0	0.0	0.32771453590192645	0.0
podium	0.0	0.0	0.0	0.32771453590192645	0.0
stage	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
dealer	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
practice	0.011682998983082185	0.02875003600956414	0.0	0.22601002475994927	0.0620925300447726
powder	0.0	0.0	0.0	0.32771453590192645	0.0
connection	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
none	0.11293565683646113	0.09263900491970667	0.08559936551099026	0.0	0.0
Arthur	0.0	0.0	0.19259857239972808	0.08192863397548161	0.0
upload	0.0	0.0	0.0	0.32771453590192645	0.0
opening	0.0	0.0	0.0	0.32771453590192645	0.0
gift	0.02117543565683646	0.017369813422445	0.1765486913664174	0.020482158493870403	0.04501708428246014
outside	0.03985964358933922	0.16348059691712943	0.045317311152877196	0.0	0.04236902050113895
female	0.0	0.0	0.0	0.32771453590192645	0.0
annual	0.0	0.0	0.08559936551099026	0.21847635726795098	0.0
concierge	0.0	0.0	0.25679809653297075	0.0	0.0
Donuts	0.33880697050938335	0.0	0.0	0.0	0.0
cancel	0.0	0.18527800983941334	0.08559936551099026	0.0	0.0
searching	0.0	0.27791701475912	0.0	0.0	0.0
collapse	0.33880697050938335	0.0	0.0	0.0	0.0
tired	0.16940348525469168	0.06947925368978	0.0	0.06144647548161121	0.02250854214123007
Manhattan	0.0	0.0	0.0	0.0	0.3601366742596811
twenty	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
dessert	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
shortly	0.0	0.0	0.19259857239972808	0.08192863397548161	0.0
figure	0.06776139410187668	0.083375104427736	0.0	0.032771453590192644	0.14405466970387243
lakyn	0.0	0.0	0.25679809653297075	0.0	0.0
feel	0.03939615936155621	0.1131057618205721	0.04479036567435537	0.04572760966073392	0.05862690046087832
rocket	0.0	0.0	0.0	0.32771453590192645	0.0
youtube	0.0	0.0	0.0	0.32771453590192645	0.0
harmless	0.0	0.27791701475912	0.0	0.0	0.0
magic	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
deliver	0.0	0.27791701475912	0.0	0.0	0.0
attempt	0.0	0.0	0.0	0.32771453590192645	0.0
fort	0.0	0.0	0.0	0.0	0.3601366742596811
okay	0.0	0.039702430679874286	0.1100563270855589	0.09363272454340756	0.05144809632281158
swear	0.037645218945487044	0.03087966830656889	0.0570662436739935	0.07282545242265032	0.12004555808656037
cage	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
rid	0.0	0.18527800983941334	0.04279968275549513	0.054619089316987744	0.0
bowling	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
praise	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
focus	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
cube	0.33880697050938335	0.0	0.0	0.0	0.0
lemonade	0.20328418230563003	0.055583402951824006	0.051359619306594155	0.0	0.0
mattress	0.33880697050938335	0.0	0.0	0.0	0.0
grade	0.0	0.039702430679874286	0.07337088472370594	0.1872654490868151	0.0
leash	0.0	0.0	0.25679809653297075	0.0	0.0
22	0.0	0.0	0.0	0.32771453590192645	0.0
near	0.07529043789097409	0.06175933661313778	0.02853312183699675	0.03641272621132516	0.12004555808656037
introduce	0.0	0.0	0.25679809653297075	0.0	0.0
massive	0.0	0.0	0.0	0.0	0.3601366742596811
trish	0.0	0.0	0.0	0.32771453590192645	0.0
o'clock	0.0	0.27791701475912	0.0	0.0	0.0
flee	0.0	0.27791701475912	0.0	0.0	0.0
revenge	0.0	0.0	0.0	0.19662872154115588	0.14405466970387243
willpower	0.0	0.0	0.0	0.0	0.3601366742596811
America	0.0	0.0	0.0	0.32771453590192645	0.0
spree	0.0	0.0	0.0	0.32771453590192645	0.0
content	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
softball	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
PBS	0.0	0.0	0.25679809653297075	0.0	0.0
sealant	0.0	0.27791701475912	0.0	0.0	0.0
both	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
wise	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
sheep	0.0	0.27791701475912	0.0	0.0	0.0
advance	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
port	0.0	0.27791701475912	0.0	0.0	0.0
freeze	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
AA	0.0	0.27791701475912	0.0	0.0	0.0
cement	0.0	0.27791701475912	0.0	0.0	0.0
before	0.056467828418230566	0.0	0.08559936551099026	0.16385726795096323	0.0
chip	0.2904059747223286	0.039702430679874286	0.0	0.0	0.0
rave	0.11293565683646113	0.0	0.0	0.21847635726795098	0.0
stash	0.0	0.27791701475912	0.0	0.0	0.0
canned	0.0	0.27791701475912	0.0	0.0	0.0
cleat	0.0	0.27791701475912	0.0	0.0	0.0
abruptly	0.0	0.27791701475912	0.0	0.0	0.0
coat	0.04840099578705477	0.15880972271949714	0.0	0.09363272454340756	0.0
friendly	0.0	0.046319502459853334	0.21399841377747564	0.0	0.0
payroll	0.0	0.27791701475912	0.0	0.0	0.0
within	0.0	0.11116680590364801	0.051359619306594155	0.13108581436077058	0.0
remark	0.0	0.0	0.0	0.32771453590192645	0.0
pantry	0.13552278820375335	0.11116680590364801	0.051359619306594155	0.0	0.0
nature	0.0	0.0	0.25679809653297075	0.0	0.0
Peru	0.0	0.0	0.0	0.0	0.3601366742596811
server	0.0	0.0	0.0	0.32771453590192645	0.0
slug	0.0	0.27791701475912	0.0	0.0	0.0
split	0.33880697050938335	0.0	0.0	0.0	0.0
worth	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
quality	0.33880697050938335	0.0	0.0	0.0	0.0
3:35	0.0	0.0	0.25679809653297075	0.0	0.0
ink	0.0	0.27791701475912	0.0	0.0	0.0
alexis	0.0	0.0	0.25679809653297075	0.0	0.0
guy	0.03388069705093834	0.027791701475912003	0.10271923861318831	0.13108581436077058	0.0
adventure	0.0	0.046319502459853334	0.04279968275549513	0.0	0.24009111617312073
plot	0.0	0.0	0.0	0.32771453590192645	0.0
upcome	0.0	0.0	0.0	0.0	0.3601366742596811
anger	0.0	0.27791701475912	0.0	0.0	0.0
enrol	0.0	0.0	0.0	0.0	0.3601366742596811
jingle	0.0	0.0	0.25679809653297075	0.0	0.0
flavor	0.2823391420911528	0.046319502459853334	0.0	0.0	0.0
sword	0.0	0.27791701475912	0.0	0.0	0.0
birth	0.0	0.27791701475912	0.0	0.0	0.0
valley	0.0	0.0	0.0	0.0	0.3601366742596811
doubt	0.0	0.0	0.0	0.32771453590192645	0.0
confuse	0.0	0.27791701475912	0.0	0.0	0.0
touch	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
B	0.0	0.27791701475912	0.0	0.0	0.0
popcorn	0.19360398314821908	0.0	0.1100563270855589	0.0	0.0
touching	0.0	0.0	0.0	0.0	0.3601366742596811
hospital	0.02946147569646812	0.14500018161345393	0.10048621168681465	0.0	0.0
pitch	0.0	0.0	0.06419952413324269	0.24578590192644484	0.0
slugger	0.0	0.0	0.0	0.32771453590192645	0.0
absolute	0.0	0.27791701475912	0.0	0.0	0.0
punch	0.0	0.20843776106934	0.0	0.08192863397548161	0.0
Gus	0.0	0.0	0.0	0.32771453590192645	0.0
Everything	0.0	0.0	0.0	0.32771453590192645	0.0
pill	0.0	0.27791701475912	0.0	0.0	0.0
bridge	0.0	0.27791701475912	0.0	0.0	0.0
asleep	0.2710455764075067	0.0	0.0	0.032771453590192644	0.03601366742596811
merchandise	0.0	0.27791701475912	0.0	0.0	0.0
medication	0.0	0.27791701475912	0.0	0.0	0.0
announce	0.0	0.055583402951824006	0.051359619306594155	0.13108581436077058	0.07202733485193621
finance	0.0	0.0	0.0	0.0	0.3601366742596811
reaction	0.0	0.0	0.08559936551099026	0.10923817863397549	0.12004555808656037
cave	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
early	0.0	0.10689115952273848	0.05926109919991633	0.05041762090798868	0.08310846329069564
consideration	0.0	0.0	0.0	0.32771453590192645	0.0
shed	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
lend	0.0	0.0	0.0	0.32771453590192645	0.0
talente	0.0	0.0	0.0	0.0	0.3601366742596811
floor	0.04235087131367292	0.13895850737956	0.032099762066621344	0.040964316987740806	0.04501708428246014
roll	0.0	0.27791701475912	0.0	0.0	0.0
retake	0.0	0.0	0.0	0.32771453590192645	0.0
send	0.02946147569646812	0.07250009080672697	0.06699080779120976	0.08549074849615472	0.04697434881648014
lily	0.06776139410187668	0.0	0.10271923861318831	0.06554290718038529	0.07202733485193621
disappointed	0.22587131367292226	0.0	0.0	0.10923817863397549	0.0
kick	0.0	0.06947925368978	0.06419952413324269	0.16385726795096323	0.0
device	0.08470174262734584	0.06947925368978	0.12839904826648538	0.0	0.0
suit	0.0	0.0	0.0	0.32771453590192645	0.0
lunging	0.0	0.27791701475912	0.0	0.0	0.0
trevor	0.0	0.0	0.0	0.32771453590192645	0.0
nothing	0.08470174262734584	0.13895850737956	0.0	0.0	0.09003416856492027
egg	0.2606207465456795	0.0	0.019753699733305444	0.0	0.055405642193797094
melody	0.33880697050938335	0.0	0.0	0.0	0.0
affair	0.0	0.09263900491970667	0.17119873102198052	0.0	0.0
river	0.0	0.06947925368978	0.12839904826648538	0.0	0.09003416856492027
nerve	0.0	0.0	0.25679809653297075	0.0	0.0
preserve	0.0	0.0	0.0	0.32771453590192645	0.0
divide	0.33880697050938335	0.0	0.0	0.0	0.0
normally	0.0	0.27791701475912	0.0	0.0	0.0
decrease	0.0	0.27791701475912	0.0	0.0	0.0
proceeding	0.0	0.27791701475912	0.0	0.0	0.0
reject	0.0	0.0	0.25679809653297075	0.0	0.0
audience	0.0	0.0	0.0	0.32771453590192645	0.0
guard	0.0	0.166750208855472	0.0	0.0	0.14405466970387243
Bucharest	0.0	0.0	0.0	0.0	0.3601366742596811
Korea	0.0	0.0	0.0	0.0	0.3601366742596811
terrible	0.0	0.07940486135974857	0.07337088472370594	0.04681636227170378	0.10289619264562316
recommend	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
site	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
France	0.0	0.0	0.0	0.0	0.3601366742596811
remove	0.04840099578705477	0.19851215339937145	0.03668544236185297	0.0	0.0
inflamed	0.0	0.0	0.0	0.32771453590192645	0.0
messy	0.0	0.27791701475912	0.0	0.0	0.0
remover	0.0	0.0	0.0	0.32771453590192645	0.0
have	0.06776139410187668	0.11116680590364801	0.0	0.13108581436077058	0.0
sandy	0.33880697050938335	0.0	0.0	0.0	0.0
rob	0.08470174262734584	0.06947925368978	0.0	0.16385726795096323	0.0
follow	0.030800633682671216	0.08842814105972001	0.04669056300599469	0.059584461073077535	0.08184924414992752
cast	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
Jingles	0.0	0.0	0.25679809653297075	0.0	0.0
happy	0.035397743187547515	0.07051625747619464	0.09198737786255669	0.05380387902867449	0.04300139394145446
broccoli	0.33880697050938335	0.0	0.0	0.0	0.0
seem	0.030800633682671216	0.1263259157996	0.09338112601198938	0.029792230536538768	0.0
request	0.0	0.27791701475912	0.0	0.0	0.0
momentum	0.0	0.0	0.0	0.32771453590192645	0.0
rehab	0.0	0.0	0.25679809653297075	0.0	0.0
listen	0.0	0.05053036631984	0.11672640751498671	0.0	0.13095879063988403
chicken	0.22587131367292226	0.03705560196788267	0.051359619306594155	0.0	0.0
sibling	0.0	0.06947925368978	0.19259857239972808	0.0	0.0
rummage	0.33880697050938335	0.0	0.0	0.0	0.0
joke	0.0	0.0	0.20543847722637662	0.06554290718038529	0.0
true	0.0	0.0	0.0	0.0	0.3601366742596811
though	0.024200497893527385	0.05955364601981143	0.05502816354277945	0.04681636227170378	0.12862024080702897
hank	0.06776139410187668	0.055583402951824006	0.15407885791978246	0.0	0.0
coworker	0.0	0.0	0.14266560918498375	0.10923817863397549	0.040015186028853456
winning	0.0	0.0	0.0	0.32771453590192645	0.0
sing	0.0	0.0	0.0	0.10923817863397549	0.24009111617312073
ceremony	0.0	0.0	0.14674176944741188	0.09363272454340756	0.05144809632281158
necklace	0.0	0.0	0.0	0.0	0.3601366742596811
shirt	0.0	0.13895850737956	0.06419952413324269	0.0	0.09003416856492027
impress	0.0	0.0	0.10271923861318831	0.19662872154115588	0.0
boxing	0.0	0.0	0.0	0.32771453590192645	0.0
burner	0.33880697050938335	0.0	0.0	0.0	0.0
wire	0.0	0.27791701475912	0.0	0.0	0.0
lense	0.0	0.0	0.0	0.32771453590192645	0.0
mouthed	0.0	0.0	0.0	0.32771453590192645	0.0
Math	0.0	0.0	0.0	0.0	0.3601366742596811
plan	0.0	0.07482381166591692	0.1382758981331381	0.02520881045399434	0.04155423164534782
assure	0.0	0.0	0.0	0.0	0.3601366742596811
illegally	0.0	0.0	0.0	0.0	0.3601366742596811
kiss	0.0	0.0	0.25679809653297075	0.0	0.0
due	0.0	0.12351867322627556	0.02853312183699675	0.07282545242265032	0.08003037205770691
pavement	0.0	0.27791701475912	0.0	0.0	0.0
Ultimately	0.0	0.0	0.25679809653297075	0.0	0.0
modification	0.0	0.0	0.0	0.32771453590192645	0.0
cope	0.0	0.27791701475912	0.0	0.0	0.0
dawn	0.0	0.0	0.0	0.32771453590192645	0.0
churchgoer	0.0	0.27791701475912	0.0	0.0	0.0
wrestling	0.0	0.0	0.25679809653297075	0.0	0.0
construction	0.0	0.27791701475912	0.0	0.0	0.0
bikini	0.0	0.0	0.0	0.32771453590192645	0.0
home	0.0472276383134292	0.09263900491970667	0.07937395711019096	0.01787533832192326	0.05893145578794782
fall	0.054451120260436615	0.0744420575247643	0.07337088472370594	0.06437249812359269	0.03215506020175724
specialist	0.0	0.27791701475912	0.0	0.0	0.0
cash	0.0	0.27791701475912	0.0	0.0	0.0
amish	0.0	0.0	0.0	0.0	0.3601366742596811
reporting	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
awhile	0.0	0.27791701475912	0.0	0.0	0.0
cappuccino	0.33880697050938335	0.0	0.0	0.0	0.0
sharyn	0.0	0.0	0.25679809653297075	0.0	0.0
stable	0.0	0.0	0.0	0.0	0.3601366742596811
prankster	0.0	0.0	0.0	0.0	0.3601366742596811
difficult	0.0	0.06947925368978	0.06419952413324269	0.16385726795096323	0.0
sadness	0.33880697050938335	0.0	0.0	0.0	0.0
pray	0.0	0.0	0.0	0.0	0.3601366742596811
pause	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
nightmare	0.33880697050938335	0.0	0.0	0.0	0.0
unhappy	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
Montreal	0.0	0.0	0.0	0.0	0.3601366742596811
sort	0.22587131367292226	0.09263900491970667	0.0	0.0	0.0
good	0.02960449256878107	0.03237868133115961	0.09474104532284358	0.09545083569959023	0.04895061591879161
grizzly	0.16940348525469168	0.0	0.0	0.0	0.18006833712984055
teach	0.0	0.055583402951824006	0.06847949240879221	0.08739054290718039	0.09603644646924829
negotiation	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
country	0.0	0.046319502459853334	0.04279968275549513	0.10923817863397549	0.12004555808656037
warn	0.0	0.09263900491970667	0.08559936551099026	0.0	0.12004555808656037
route	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
Idol	0.0	0.0	0.0	0.32771453590192645	0.0
prisoner	0.0	0.0	0.0	0.0	0.3601366742596811
could	0.052863498944726486	0.08278379163037618	0.05099536668739845	0.0557811976003279	0.06385402025880871
single	0.04840099578705477	0.0	0.03668544236185297	0.1872654490868151	0.05144809632281158
apply	0.0	0.0	0.04279968275549513	0.10923817863397549	0.18006833712984055
Polish	0.0	0.0	0.25679809653297075	0.0	0.0
sandwich	0.33880697050938335	0.0	0.0	0.0	0.0
knife	0.06776139410187668	0.22233361180729602	0.0	0.0	0.0
samantha	0.0	0.06947925368978	0.06419952413324269	0.16385726795096323	0.0
technique	0.0	0.0	0.0	0.0	0.3601366742596811
defuse	0.0	0.0	0.0	0.0	0.3601366742596811
trader	0.0	0.27791701475912	0.0	0.0	0.0
respond	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
madeline	0.0	0.27791701475912	0.0	0.0	0.0
usher	0.0	0.0	0.06419952413324269	0.08192863397548161	0.18006833712984055
like	0.04517426273458445	0.055583402951824006	0.08274605332729058	0.02913018096906013	0.09203492786636294
attack	0.0	0.18527800983941334	0.0	0.10923817863397549	0.0
soak	0.0	0.27791701475912	0.0	0.0	0.0
lesbian	0.0	0.0	0.25679809653297075	0.0	0.0
passerby	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
poor	0.0	0.0	0.10271923861318831	0.19662872154115588	0.0
newly	0.0	0.0	0.25679809653297075	0.0	0.0
once	0.04235087131367292	0.10421888053467	0.032099762066621344	0.0	0.1350512528473804
discover	0.04235087131367292	0.10421888053467	0.06419952413324269	0.040964316987740806	0.04501708428246014
Monopoly	0.0	0.0	0.25679809653297075	0.0	0.0
as	0.06776139410187668	0.055583402951824006	0.051359619306594155	0.08010799766491536	0.056021260440394835
lament	0.0	0.27791701475912	0.0	0.0	0.0
retrieve	0.0	0.27791701475912	0.0	0.0	0.0
Helsinki	0.0	0.0	0.0	0.0	0.3601366742596811
eld	0.0	0.27791701475912	0.0	0.0	0.0
flustered	0.0	0.27791701475912	0.0	0.0	0.0
location	0.0	0.0	0.0	0.10923817863397549	0.24009111617312073
