concept	joy	trust	fear	surprise	sadness	disgust	anger	anticipation
slim	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
memory	0.13531799729364005	0.0	0.08412132024977699	0.0	0.08154158215010142	0.0	0.0	0.0
forty	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pact	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
ostrich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
r	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
take	0.10832543090435752	0.02111505358084496	0.03311863001959724	0.020024402779249006	0.04333902988292792	0.012987366216528634	0.018544687339792042	0.06917922339470256
responsibility	0.0	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.22969310774188822
tight	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
staple	0.0	0.19863791146424517	0.14020220041629497	0.0	0.0	0.0	0.17445742904841402	0.0
studio	0.1879416629078334	0.0	0.0	0.0	0.0	0.0	0.0	0.057423276935472056
scenic	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4th	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
routine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
collect	0.09665571235260004	0.0	0.0	0.0	0.11648797450014489	0.0	0.0	0.0984399033179521
astonished	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
intruder	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
bath	0.0	0.19863791146424517	0.14020220041629497	0.0	0.0	0.0	0.0	0.11484655387094411
ho	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
sip	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
memorial	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
write	0.13220723873516557	0.041097498923636934	0.029007351810267926	0.03188839063278525	0.0	0.0	0.01804732024638766	0.05940338993324695
capture	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
totally	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
offer	0.16005354518602588	0.038446047380176485	0.027135909757992575	0.014915537554044714	0.0	0.0	0.0	0.04445673053068804
instead	0.09162156066756878	0.03724460839954597	0.02628791257805531	0.028898854010961636	0.06370436105476673	0.020617443868739205	0.03271076794657763	0.053834322127005056
City	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
somehow	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
book	0.0922622708820273	0.027086987926942523	0.019118481874949314	0.03152602255741269	0.03706435552277337	0.029989009263620664	0.0	0.10179580911288229
pack	0.13531799729364005	0.0	0.0	0.09247633283507722	0.0	0.0	0.0	0.06890793232256646
attendant	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stove	0.05638249887235002	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.08613491540320808
incident	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
filter	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plane	0.07517666516313336	0.0	0.07010110020814748	0.0	0.03397565922920893	0.0	0.0	0.14355819233868014
lover	0.13531799729364005	0.0	0.0	0.0	0.0	0.0	0.0	0.13781586464513293
honeymoon	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
painting	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
accompany	0.15035333032626672	0.19863791146424517	0.0	0.0	0.0	0.0	0.0	0.0
what	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
fox	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
pond	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
speak	0.061508180588018206	0.0	0.07647392749979726	0.0	0.07412871104554675	0.0	0.04757929883138564	0.09396536225804518
shift	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
reggie	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
design	0.09021199819576003	0.0	0.0	0.09247633283507722	0.08154158215010142	0.0	0.0	0.06890793232256646
laptop	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
brewery	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
Smith	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
reluctantly	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
casserole	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
branch	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
invent	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stroll	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paint	0.1845245417640546	0.0	0.0	0.0	0.0	0.0	0.0	0.06264357483869679
illness	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
faster	0.07517666516313336	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.11484655387094411
outdoor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
propose	0.16402181490138187	0.0	0.07647392749979726	0.0	0.0	0.0	0.0	0.03132178741934839
pressure	0.0	0.0	0.21030330062444247	0.0	0.0	0.3298791018998273	0.0	0.0
control	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
dinner	0.11481527043096731	0.01083479517077701	0.015294785499959452	0.016813878697286767	0.059302968836437396	0.0	0.009515859766277128	0.08143664729030582
flag	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
discipline	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
Twister	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
pointer	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beatable	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
lie	0.09021199819576003	0.0	0.0	0.09247633283507722	0.0	0.0	0.20934891485809684	0.0
resolve	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
here	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rapper	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
handle	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
violin	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
improvement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
hot	0.09805651977800003	0.0	0.054861730597680645	0.0	0.01772643090219596	0.028685139295637156	0.04551063366480366	0.08987991172508669
freak	0.0	0.0	0.3004332866063464	0.0660545234536266	0.0	0.09425117197137922	0.0	0.0
flooding	0.0	0.0	0.0	0.15412722139179538	0.1359026369168357	0.0	0.17445742904841402	0.0
cleanser	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
escape	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
task	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
inside	0.06443714156840002	0.021282633371169125	0.12017331464253855	0.0330272617268133	0.014560996812518111	0.09425117197137922	0.05607560219413308	0.012304987914744013
allergic	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
else	0.11276499774470004	0.07448921679909194	0.05257582515611062	0.0	0.0	0.0	0.13084307178631052	0.0
cop	0.02505888838771112	0.06621263715474839	0.04673406680543166	0.05137574046393179	0.045300878972278566	0.0	0.17445742904841402	0.03828218462364804
awoke	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
angrily	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
email	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
sickness	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.26168614357262104	0.0
datum	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bump	0.07517666516313336	0.0	0.0	0.15412722139179538	0.0	0.0	0.17445742904841402	0.0
path	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
favorite	0.182862158504919	0.0	0.011367745979699593	0.0	0.011019132722986678	0.01783130280539607	0.0	0.037247530985171064
pierce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
sully	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
across	0.06443714156840002	0.0	0.0	0.19816357036087978	0.058243987250072446	0.0	0.0	0.04921995165897605
adopt	0.2029769959404601	0.0	0.0	0.0	0.0	0.0	0.0	0.03445396616128323
amanda	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
completely	0.07517666516313336	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.11484655387094411
plate	0.0939708314539167	0.0	0.0	0.11559541604384654	0.03397565922920893	0.0	0.043614357262103505	0.057423276935472056
another	0.08457374830852503	0.0	0.05257582515611062	0.038531805347948846	0.05096348884381339	0.02748992515831894	0.0	0.08613491540320808
french	0.05638249887235002	0.0	0.0	0.11559541604384654	0.0	0.0	0.13084307178631052	0.08613491540320808
camel	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
forward	0.15035333032626672	0.09931895573212259	0.0	0.0	0.0	0.0	0.0	0.057423276935472056
ruin	0.03758833258156668	0.0	0.0	0.07706361069589769	0.1359026369168357	0.0	0.17445742904841402	0.0
randy	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eaten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Tooth	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shoo	0.0	0.0	0.21030330062444247	0.2311908320876931	0.0	0.0	0.0	0.0
arrive	0.11727559765448804	0.02383654937570942	0.0	0.018495266567015445	0.032616632860040566	0.0	0.02093489148580968	0.09647110525159305
Auto	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
swelter	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
pretend	0.15035333032626672	0.0	0.0	0.0	0.06795131845841786	0.0	0.08722871452420701	0.0
Africa	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
commuter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
sundown	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cooking	0.06765899864682003	0.0	0.0	0.0	0.08154158215010142	0.06597582037996545	0.0	0.13781586464513293
brian	0.11276499774470004	0.0	0.0	0.0	0.0	0.3298791018998273	0.0	0.0
uncaring	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
tie	0.11276499774470004	0.0	0.0	0.0	0.0	0.10995970063327576	0.0	0.11484655387094411
matthia	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
return	0.11813475954206672	0.028376844494892167	0.020028885773756423	0.022018174484542196	0.038829324833381626	0.0	0.04984497972811829	0.04921995165897605
appendix	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
crime	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
obtain	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
load	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
zoo	0.16109285392100006	0.0	0.06008665732126928	0.0	0.0	0.0	0.0	0.04921995165897605
lid	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.0
ditch	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
ace	0.16914749661705006	0.0	0.0	0.0	0.0	0.0	0.0	0.08613491540320808
slowly	0.04832785617630002	0.04256526674233825	0.12017331464253855	0.0660545234536266	0.0	0.0	0.0	0.0984399033179521
posture	0.0	0.29795686719636777	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
find	0.10635789560011481	0.013543493963471261	0.03823696374989863	0.06042487656837433	0.039380877742946706	0.011245878473857749	0.03865818030050083	0.03327939913305767
dumb	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
breathe	0.07517666516313336	0.0	0.28040440083258994	0.0	0.0	0.0	0.0	0.0
mechanic	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.17226983080641617
intend	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
deserve	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
jacket	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
model	0.05638249887235002	0.0	0.0	0.0	0.0	0.0	0.13084307178631052	0.17226983080641617
grace	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
dollar	0.11276499774470004	0.04965947786606129	0.0	0.11559541604384654	0.0	0.0	0.0	0.057423276935472056
donkey	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
younger	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ambitious	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candy	0.16402181490138187	0.054173975853885045	0.0	0.0	0.0	0.0	0.0	0.06264357483869679
val	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
exceed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
word	0.16914749661705006	0.0	0.0	0.0	0.0	0.0	0.0	0.08613491540320808
spare	0.04510599909788002	0.0	0.0	0.0	0.0	0.1319516407599309	0.10467445742904842	0.13781586464513293
opponent	0.0	0.0	0.10515165031222123	0.11559541604384654	0.0	0.0	0.0	0.17226983080641617
rollerblade	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
podium	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
dealer	0.07517666516313336	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.11484655387094411
practice	0.10887654954660694	0.0	0.014503675905133963	0.03188839063278525	0.04217668042246625	0.0	0.0	0.10692610187984453
powder	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
connection	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
upload	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
Arthur	0.11276499774470004	0.0	0.0	0.11559541604384654	0.10192697768762678	0.0	0.0	0.0
female	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0	0.0	0.21991940126655152	0.17445742904841402	0.11484655387094411
gift	0.11276499774470004	0.0	0.02628791257805531	0.11559541604384654	0.07644523326572009	0.0	0.0	0.0
outside	0.06633235161452944	0.0	0.09896625911738469	0.027198921422081537	0.0	0.0	0.03078660512619071	0.12160223351041141
opening	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
annual	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
concierge	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Donuts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
cancel	0.0	0.0	0.0	0.0	0.2718052738336714	0.0	0.17445742904841402	0.0
searching	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
collapse	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
tired	0.08457374830852503	0.0	0.05257582515611062	0.05779770802192327	0.07644523326572009	0.08246977547495682	0.0	0.02153372885080202
Manhattan	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
twenty	0.15035333032626672	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.0
dessert	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
shortly	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
figure	0.04510599909788002	0.0	0.0	0.09247633283507722	0.0	0.06597582037996545	0.10467445742904842	0.1033618984838497
lakyn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
feel	0.11276499774470004	0.013858458939365943	0.0635800676306454	0.010753061957567119	0.061630265578565026	0.023014821062778648	0.006085724269130722	0.03605647621529641
rocket	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
youtube	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
harmless	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
magic	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
deliver	0.18042399639152007	0.0	0.0	0.0	0.08154158215010142	0.0	0.0	0.0
attempt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
fort	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cage	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
swear	0.07517666516313336	0.0	0.04673406680543166	0.0	0.045300878972278566	0.0	0.23260990539788537	0.0
okay	0.03221857078420001	0.0	0.0	0.0	0.11648797450014489	0.0	0.14953493918435487	0.0984399033179521
rid	0.03758833258156668	0.09931895573212259	0.07010110020814748	0.07706361069589769	0.1359026369168357	0.0	0.0	0.0
bowling	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
praise	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
focus	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cube	0.0	0.0	0.0	0.30825444278359077	0.0	0.0	0.0	0.11484655387094411
lemonade	0.2029769959404601	0.0	0.0	0.0	0.0	0.06597582037996545	0.0	0.0
mattress	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grade	0.09665571235260004	0.0851305334846765	0.0	0.0	0.0	0.0	0.07476746959217744	0.0984399033179521
leash	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
22	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
near	0.10023555355084449	0.06621263715474839	0.04673406680543166	0.0	0.045300878972278566	0.0	0.0	0.07656436924729608
introduce	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
massive	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trish	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
o'clock	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
flee	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
revenge	0.09021199819576003	0.0	0.0	0.0	0.0	0.0	0.3140233722871452	0.0
willpower	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
America	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spree	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
content	0.16914749661705006	0.0	0.0	0.0	0.0	0.0	0.0	0.08613491540320808
softball	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PBS	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sealant	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
both	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
wise	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.0
advance	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sheep	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
port	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
freeze	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
AA	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
cement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
before	0.07517666516313336	0.0	0.07010110020814748	0.0	0.1359026369168357	0.0	0.0	0.057423276935472056
chip	0.16109285392100006	0.0	0.0	0.0	0.0	0.0	0.0	0.0984399033179521
stash	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rave	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
canned	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
cleat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
abruptly	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
coat	0.12887428313680005	0.0	0.0	0.0	0.11648797450014489	0.0	0.0	0.04921995165897605
friendly	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
payroll	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
within	0.13531799729364005	0.1191827468785471	0.0	0.09247633283507722	0.0	0.0	0.0	0.0
remark	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
pantry	0.09021199819576003	0.0	0.0	0.0	0.08154158215010142	0.1319516407599309	0.0	0.06890793232256646
nature	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peru	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
server	0.0	0.0	0.21030330062444247	0.2311908320876931	0.0	0.0	0.0	0.0
slug	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
split	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
worth	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
quality	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3:35	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
ink	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
alexis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
guy	0.04510599909788002	0.05959137343927355	0.08412132024977699	0.04623816641753861	0.04077079107505071	0.0	0.0	0.1033618984838497
adventure	0.07517666516313336	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.11484655387094411
plot	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
upcome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
anger	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
enrol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
jingle	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flavor	0.07517666516313336	0.0	0.0	0.0	0.06795131845841786	0.10995970063327576	0.0	0.11484655387094411
sword	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
birth	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
valley	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doubt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
confuse	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
touch	0.11276499774470004	0.0	0.10515165031222123	0.11559541604384654	0.0	0.0	0.0	0.0
B	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
popcorn	0.19331142470520007	0.0	0.0	0.0	0.0	0.0	0.0	0.04921995165897605
touching	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
hospital	0.03922260791120002	0.0	0.23773416592328278	0.040207101232642276	0.07090572360878385	0.0	0.0	0.0
pitch	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
slugger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
absolute	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gus	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
punch	0.0	0.0	0.0	0.11559541604384654	0.0	0.16493955094991364	0.13084307178631052	0.08613491540320808
Everything	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
bridge	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pill	0.0	0.0	0.21030330062444247	0.2311908320876931	0.0	0.0	0.0	0.0
merchandise	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
finance	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
announce	0.09021199819576003	0.0	0.08412132024977699	0.0	0.0	0.0	0.0	0.13781586464513293
asleep	0.02255299954894001	0.05959137343927355	0.12618198037466546	0.04623816641753861	0.04077079107505071	0.0	0.0	0.1033618984838497
medication	0.0	0.0	0.3154549509366637	0.0	0.0	0.0	0.0	0.08613491540320808
reaction	0.07517666516313336	0.0	0.0	0.15412722139179538	0.1359026369168357	0.0	0.0	0.0
early	0.10409076714895389	0.04583951803021043	0.0	0.0	0.03136214698080824	0.0	0.08051881340696032	0.07950915267988438
cave	0.0	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.17226983080641617
consideration	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
shed	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lend	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
talente	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
floor	0.08457374830852503	0.0	0.05257582515611062	0.17339312406576982	0.05096348884381339	0.0	0.0	0.0
roll	0.04510599909788002	0.0	0.08412132024977699	0.09247633283507722	0.0	0.0	0.0	0.13781586464513293
retake	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
send	0.08825086780020004	0.0	0.018287243532560213	0.020103550616321138	0.05317929270658788	0.0	0.02275531683240183	0.1198398823001156
lily	0.0	0.2383654937570942	0.08412132024977699	0.09247633283507722	0.0	0.0	0.0	0.06890793232256646
disappointed	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
kick	0.16914749661705006	0.0	0.10515165031222123	0.0	0.0	0.0	0.0	0.0
device	0.11276499774470004	0.0	0.0	0.11559541604384654	0.10192697768762678	0.0	0.0	0.0
suit	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
lunging	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
trevor	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nothing	0.05638249887235002	0.0	0.10515165031222123	0.0	0.10192697768762678	0.0	0.06542153589315526	0.04306745770160404
egg	0.12143922834044621	0.0	0.032354353942221914	0.0711356406423671	0.03136214698080824	0.0	0.0	0.05300610178658959
melody	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
affair	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.17445742904841402	0.0
river	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
nerve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
preserve	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
divide	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
normally	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
decrease	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
proceeding	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
